v8-version,10,8,168,25,-node.11,0
v8-platform,macos,macos
code-creation,Builtin,2,10833,0x1002599a0,704,FastNewObject
code-creation,Builtin,2,10833,0x100259c80,332,FastNewClosure
code-creation,Builtin,2,10833,0x100259de0,764,ConstructProxy
code-creation,Builtin,2,10875,0x10025a0e0,264,JSEntry
code-creation,Builtin,2,10875,0x10025a200,264,JSConstructEntry
code-creation,Builtin,2,10875,0x10025a320,264,JSRunMicrotasksEntry
code-creation,Builtin,2,10875,0x10025a440,188,JSEntryTrampoline
code-creation,Builtin,2,10875,0x10025a500,188,JSConstructEntryTrampoline
code-creation,Builtin,2,10875,0x10025a5c0,384,ResumeGeneratorTrampoline
code-creation,Builtin,2,10875,0x10025a760,1432,StringFromCodePointAt
code-creation,Builtin,2,10875,0x10025ad00,592,StringEqual
code-creation,Builtin,2,10875,0x10025af60,324,StringGreaterThan
code-creation,Builtin,2,10916,0x10025b0c0,324,StringGreaterThanOrEqual
code-creation,Builtin,2,10916,0x10025b220,324,StringLessThan
code-creation,Builtin,2,10916,0x10025b380,324,StringLessThanOrEqual
code-creation,Builtin,2,10916,0x10025b4e0,2528,StringSubstring
code-creation,Builtin,2,10916,0x10025bee0,120,OrderedHashTableHealIndex
code-creation,Builtin,2,10916,0x10025bf60,1252,InterpreterEntryTrampoline
code-creation,Builtin,2,10958,0x10025c460,1288,InterpreterEntryTrampolineForProfiling
code-creation,Builtin,2,10958,0x10025c980,124,InterpreterPushArgsThenCall
code-creation,Builtin,2,10958,0x10025ca00,132,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,10958,0x10025caa0,132,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,10958,0x10025cb40,132,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,10958,0x10025cbe0,132,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,10958,0x10025cc80,140,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,10958,0x10025cd20,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,10958,0x10025cd80,224,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,10958,0x10025ce80,144,InterpreterOnStackReplacement
code-creation,Builtin,2,10958,0x10025cf20,592,BaselineOutOfLinePrologue
code-creation,Builtin,2,11000,0x10025d180,24,BaselineOutOfLinePrologueDeopt
code-creation,Builtin,2,11000,0x10025d1a0,140,BaselineOnStackReplacement
code-creation,Builtin,2,11000,0x10025d240,104,BaselineLeaveFrame
code-creation,Builtin,2,11000,0x10025d2c0,232,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,11000,0x10025d3c0,236,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,11000,0x10025d4c0,208,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,11041,0x10025d5a0,4,MaglevOnStackReplacement
code-creation,Builtin,2,11041,0x10025d5c0,4,MaglevOutOfLinePrologue
code-creation,Builtin,2,11041,0x10025d5e0,1028,CompileLazy
code-creation,Builtin,2,11041,0x10025da00,80,CompileLazyDeoptimizedCode
code-creation,Builtin,2,11041,0x10025da60,316,InstantiateAsmJs
code-creation,Builtin,2,11041,0x10025dba0,44,NotifyDeoptimized
code-creation,Builtin,2,11041,0x10025dbe0,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,11083,0x10025dc40,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,11083,0x10025dca0,92,ContinueToJavaScriptBuiltin
